Country_ID_code,x,pname,y,lo,md,hi
1,6.2,prob2,0.198423954662631,0.190361100160744,0.211118635327357,0.238670236336869
1,6.4,prob0,0.394594998044172,0.349289279003229,0.37437236959412,0.39242080937102
1,6.4,prob1,0.4050173356509,0.382374340529242,0.40790472295114,0.442604850660177
1,6.4,prob2,0.201281329800709,0.19314231225442,0.214038731593311,0.24166600504107
1,6.5,prob0,0.392228753633743,0.347522096811999,0.372049794436478,0.390576392553391
1,6.5,prob1,0.4058923065876,0.382983366238531,0.408071769054248,0.44318282792299
1,6.5,prob2,0.202727647426109,0.194538397422909,0.215415043848189,0.243169628206637
1,8.6,prob0,0.343569914576881,0.309796969636117,0.3314027960644,0.352793458464955
1,8.6,prob1,0.419612199632213,0.39121010773311,0.416520905758204,0.449911943132416
1,8.6,prob2,0.235973052300719,0.225055143880228,0.24650696504373,0.274125287989478
1,8.9,prob0,0.336808375850329,0.30419818369461,0.326089522937437,0.347337829415882
1,8.9,prob1,0.420815699227914,0.390682056490719,0.417720632909029,0.450646545960396
1,8.9,prob2,0.241194838166822,0.227908311416798,0.251063158920521,0.279832160989218
1,9,prob0,0.334566595008637,0.302477132558465,0.324232351846034,0.346020359196808
1,9,prob1,0.421173367805099,0.390654223831377,0.418086447896346,0.450522074482029
1,9,prob2,0.242962984131375,0.229415680964926,0.252809462144301,0.281419624117056
1,9.1,prob0,0.332330993996006,0.300761458232939,0.322393764203258,0.344706057972907
1,9.1,prob1,0.421509221442987,0.390628262849293,0.418271912592405,0.450366702987719
1,9.1,prob2,0.244745013450597,0.230932043685572,0.254561915021524,0.28301094172433
1,9.2,prob0,0.330101661984189,0.299051192340561,0.320573709043349,0.343394936559181
1,9.2,prob1,0.421823262968037,0.391393126472051,0.418504005700216,0.450180461768646
1,9.2,prob2,0.246540979954353,0.232457418687047,0.256320472479763,0.284606077419247
1,9.3,prob0,0.327878688857269,0.297644327521903,0.318734671434198,0.341334636707926
1,9.3,prob1,0.422115526473947,0.392862169451335,0.418806786456039,0.450161162227986
1,9.3,prob2,0.248350929178593,0.235033766563409,0.257921914332217,0.286158801702996
1,9.4,prob0,0.325662165166567,0.295647010640601,0.316859092297302,0.340782269920848
1,9.4,prob1,0.422386077289787,0.39304011415424,0.419101668122849,0.450624823895196
1,9.4,prob2,0.250174898161826,0.235535264772658,0.259487974145028,0.287807667154608
1,11.5,prob0,0.28075840849251,0.257915107485929,0.280712618235529,0.311026970374737
1,11.5,prob1,0.423276635081116,0.390338202407283,0.420267825370826,0.452174785381718
1,11.5,prob2,0.291738639576666,0.269127318073275,0.294629775077402,0.322386286624417
1,11.9,prob0,0.272594986595911,0.250146130915081,0.274503893845871,0.308688466750594
1,11.9,prob1,0.42246888093125,0.389131037640373,0.419942635473807,0.451902709217916
1,11.9,prob2,0.300359649642035,0.275838215062711,0.301515876943808,0.331194229359363
1,12,prob0,0.270575133137747,0.248471986754037,0.272835897885672,0.307252553891626
1,12,prob1,0.42222134544552,0.388737277345482,0.419594617729001,0.451734408150142
1,12,prob2,0.302549626340313,0.277752369729061,0.303132577295337,0.333369615759416
1,12.1,prob0,0.268563805812608,0.246661822394114,0.271170380772255,0.305820138450881
1,12.1,prob1,0.421955948674286,0.388339916021956,0.419484655506005,0.451550457665716
1,12.1,prob2,0.304753394805308,0.278872950162392,0.304936083020168,0.335544025111983
1,12.3,prob0,0.264566977879961,0.243639886094076,0.268046474546121,0.300048160125311
1,12.3,prob1,0.421372507152026,0.388419439320911,0.419371023482529,0.451064803504155
1,12.3,prob2,0.30920203991745,0.282760333200538,0.308333641335738,0.338458648686979
1,14.6,prob0,0.22121330721683,0.204285569947172,0.231352872355612,0.268989306787776
1,14.6,prob1,0.410310111263951,0.379316433726888,0.41376062699433,0.454774433616038
1,14.6,prob2,0.36404920034018,0.318070930033164,0.349804839585494,0.388227526082097
1,14.8,prob0,0.217680238021246,0.200959314239466,0.228323198007215,0.266374449278933
1,14.8,prob1,0.409033738986646,0.378253049346136,0.413418147059555,0.455129386875901
1,14.8,prob2,0.369110625661758,0.321109477473311,0.35355878861773,0.392807453779887
1,14.9,prob0,0.21592834975449,0.198829206435811,0.226870709660553,0.267218025264044
1,14.9,prob1,0.40838043479825,0.375991630559691,0.4133272149781,0.455508397639947
1,14.9,prob2,0.371656887163942,0.32260783079017,0.355442068072974,0.395968220197167
1,15,prob0,0.214186258616009,0.197098252964375,0.225424669597502,0.265895896915002
1,15,prob1,0.40771746033661,0.375515798790147,0.41293460657682,0.455553337424009
1,15,prob2,0.37421327384491,0.323983595452542,0.357329497156194,0.398110515268237
1,15.1,prob0,0.212453988016521,0.195377941373043,0.223985086964714,0.264577834360092
1,15.1,prob1,0.407045133264929,0.375038185433503,0.412536750833512,0.455649674181098
1,15.1,prob2,0.376779597553115,0.325304866548911,0.359314896962449,0.400251952276574
1,15.3,prob0,0.209018996703738,0.191969353832297,0.221125328275723,0.26195396605302
1,15.3,prob1,0.405673730618351,0.374077888239804,0.411767692258224,0.456221475062561
1,15.3,prob2,0.381941274911897,0.327954256891618,0.363215226856167,0.404532462715781
1,17.7,prob0,0.170908452815056,0.155950886585351,0.186835986770277,0.230567150489184
1,17.7,prob1,0.387374135484971,0.351429530486973,0.399952142259505,0.464001206619637
1,17.7,prob2,0.446283649833859,0.361474041333214,0.409704648960275,0.456684635339757
1,17.8,prob0,0.169445513594253,0.154532094966238,0.185576185813019,0.229485303143454
1,17.8,prob1,0.386575098372286,0.349925220618726,0.399491546380867,0.464391214789071
1,17.8,prob2,0.449033972490299,0.362926295108346,0.411690820188999,0.458822907431384
1,17.9,prob0,0.167992531436287,0.151596781520424,0.184288708179932,0.229375710118515
1,17.9,prob1,0.385775922003,0.347635516436771,0.398802257479862,0.466243062175073
1,17.9,prob2,0.451787656045284,0.363222919001878,0.413679845049983,0.461715334168123
1,18,prob0,0.166549491054795,0.150190361181416,0.183008164788528,0.228180898097342
1,18,prob1,0.384976849792664,0.345996959206527,0.398113149161761,0.46665422490305
1,18,prob2,0.454544459392184,0.364609898949291,0.415671671232421,0.463850663085156
1,18.1,prob0,0.16511637463214,0.148794680241842,0.181734549233266,0.226990473182591
1,18.1,prob1,0.384178082222823,0.344361630075455,0.397904678667065,0.467065358978091
1,18.1,prob2,0.45730415392305,0.365999112875744,0.417701499504143,0.465987151943295
1,18.2,prob0,0.163693161792107,0.147409708829824,0.180467853969578,0.225804440023237
1,18.2,prob1,0.383379774354253,0.34272976173725,0.397578061268379,0.467476499160173
1,18.2,prob2,0.460066524528975,0.367390549870521,0.419820777625089,0.46812480237453
1,18.3,prob0,0.16227982957362,0.147595490425736,0.179208070299224,0.224130600750118
1,18.3,prob1,0.382582033284587,0.342461157912147,0.397241644526218,0.467460259898039
1,18.3,prob2,0.462831370616433,0.370224356288694,0.42194302137672,0.46969619602137
2,0.0328515,prob0,0.556364401543899,0.460293933689775,0.520332689509022,0.579404145865428
2,0.0328515,prob1,0.31807733055471,0.303464651478068,0.359198940682031,0.415852304965781
2,0.0328515,prob2,0.132169941294365,0.0981647561754512,0.131391003379102,0.163851891648532
2,0.065703,prob0,0.555626636832757,0.459803538930824,0.519637984359018,0.578459902789817
2,0.065703,prob1,0.318488035914144,0.303884413400379,0.359486684269235,0.415926563059304
2,0.065703,prob2,0.132446861207636,0.0984923079839301,0.131702521963203,0.164063212594633
2,0.0985545,prob0,0.554888626119589,0.459313221537991,0.518943201899569,0.577515086112212
2,0.0985545,prob1,0.318899022955633,0.304304501557737,0.359774529908384,0.416000824579257
2,0.0985545,prob2,0.132724272778145,0.0988208328604392,0.13201467286816,0.164274752613421
2,0.131406,prob0,0.554150371451936,0.458822981672693,0.51824834493887,0.576569703269012
2,0.131406,prob1,0.319310290167099,0.30472491427185,0.360062476335658,0.416075088861609
2,0.131406,prob2,0.133002176836469,0.0991503326774147,0.132327456865816,0.164486511922439
2,0.1642576,prob0,0.553411872091894,0.45833281763288,0.517553414186612,0.57562375924925
2,0.1642576,prob1,0.319721836774617,0.305145650550159,0.360350522643306,0.416149355151713
2,0.1642576,prob2,0.133280575220618,0.0994808102064847,0.132632909026914,0.164698491446634
2,0.1971091,prob0,0.552673133524433,0.457842731832688,0.516858416715142,0.57467726810238
2,0.1971091,prob1,0.320133657744479,0.305566704977748,0.360638664787029,0.41622362170963
2,0.1971091,prob2,0.133559467381319,0.0998122650932144,0.132934581791773,0.164910690235058
2,0.2299606,prob0,0.551934153985027,0.457352721861659,0.516163353266759,0.573730235649892
2,0.2299606,prob1,0.320545751313463,0.305988075417349,0.360926900861655,0.416297887176032
2,0.2299606,prob2,0.133838855463224,0.10014469989454,0.133236838784322,0.165123109330896
2,0.2628121,prob0,0.551194933466312,0.456862786464635,0.515468226714453,0.572782670989804
2,0.2628121,prob1,0.32095811399242,0.306409757903039,0.361215227608885,0.416372149677346
2,0.2628121,prob2,0.134118740913212,0.100478116059495,0.133539681174145,0.165335749189524
2,0.2956636,prob0,0.55045547148582,0.456372924060915,0.514773039946137,0.571834583606462
2,0.2956636,prob1,0.321370741832234,0.306831747935989,0.361503641308525,0.416446407061142
2,0.2956636,prob2,0.134399125323638,0.100812514935341,0.133843110210331,0.165548610321896
2,0.3285151,prob0,0.549715767101235,0.455883132755473,0.514049146209978,0.570885983358993
2,0.3285151,prob1,0.321783630437378,0.307254040499894,0.361801434485383,0.416520656905356
2,0.3285151,prob2,0.134680010428894,0.10114789776923,0.134147127219621,0.165761693293008
2,0.3613666,prob0,0.548975818925546,0.455393410350059,0.513247308999957,0.569936880469796
2,0.3613666,prob1,0.322196774979395,0.307676630076321,0.362121662506232,0.416594896527436
2,0.3613666,prob2,0.134961398101974,0.101484265709882,0.134443377152335,0.165974998720364
2,0.3942181,prob0,0.5482356251421,0.454903754354202,0.512445419779805,0.56898728551307
2,0.3942181,prob1,0.322610170210288,0.308099510659973,0.362441972201063,0.416669122993388
2,0.3942181,prob2,0.135243290351039,0.101821619809276,0.134718679543721,0.166167204411829
2,0.4270696,prob0,0.547495183519561,0.45441416199609,0.511719877974621,0.568037209403397
2,0.4270696,prob1,0.323023810475839,0.308522675773868,0.362762355643737,0.416743333126738
2,0.4270696,prob2,0.135525689315977,0.102159961024357,0.134994466027839,0.16635833589327
2,0.4599212,prob0,0.546754489171703,0.4539246287433,0.511012152202286,0.567086660490195
2,0.4599212,prob1,0.323437690989045,0.308946119773804,0.363069384076738,0.416817523743208
2,0.4599212,prob2,0.135808598126926,0.102499291253185,0.135270739215402,0.166549670636242
2,0.4927727,prob0,0.546013543591592,0.453435154273823,0.510304387794256,0.566135656121679
2,0.4927727,prob1,0.323851802803146,0.309369832706683,0.363286430290438,0.416891690756218
2,0.4927727,prob2,0.136092017454602,0.102839609201989,0.135547499284645,0.166741211740577
2,2.9,prob0,0.490776954624846,0.417471365026139,0.461550414187225,0.497043732836792
2,2.9,prob1,0.354321769793198,0.338073432256475,0.380749856970935,0.421985286134218
2,2.9,prob2,0.158447109346757,0.131463591248012,0.16021204361955,0.187842651809206
2,3,prob0,0.488431223040312,0.415962440117959,0.459278507866032,0.494854641318773
2,3,prob1,0.355569679250591,0.338876381887493,0.381621627702263,0.422170091486499
2,3,prob2,0.1594529549412,0.132784977012145,0.161339222592553,0.188979487249214
2,3.1,prob0,0.486080582119303,0.414220170211628,0.456891592870746,0.492666558684687
2,3.1,prob1,0.356814206481417,0.339677646359262,0.382488011932135,0.422198404785704
2,3.1,prob2,0.160465797796082,0.134117036537156,0.162600615090061,0.190119876216067
2,3.2,prob0,0.483724964749461,0.41257776315998,0.454768357948513,0.489898113265593
2,3.2,prob1,0.358055139783311,0.340683019943869,0.382953907774672,0.422058474616918
2,3.2,prob2,0.161485736479303,0.135459791750198,0.163915257487232,0.191263744311567
2,3.3,prob0,0.481364317087581,0.411482439668653,0.452988948165143,0.485763080969256
2,3.3,prob1,0.359292278354036,0.343860250948323,0.383334409433204,0.420532598003182
2,3.3,prob2,0.162512866770699,0.138300459544969,0.165238422837995,0.19126094569141
2,5.9,prob0,0.418165228275531,0.369906373123043,0.399512188084324,0.430310357164368
2,5.9,prob1,0.38953522335753,0.364804942907225,0.398185664733015,0.429233773127792
2,5.9,prob2,0.192054170509608,0.172275863162093,0.19897006480047,0.222995736187468
2,6,prob0,0.415664388086387,0.368169410378617,0.397544317586374,0.428514766839831
2,6,prob1,0.390601783719168,0.365342822242938,0.398674167205339,0.42953571993502
2,6,prob2,0.193312270416172,0.173694969201696,0.200411528873653,0.224321299145493
2,6.1,prob0,0.413158539701718,0.366419631761789,0.395469395039874,0.426710300726179
2,6.1,prob1,0.39165952571579,0.365880237036055,0.399218684601996,0.429826882936526
2,6.1,prob2,0.194580408213601,0.175219888861953,0.201872346092862,0.225623131085398
2,6.2,prob0,0.410647756597481,0.364657583880563,0.393674255476823,0.424896926387299
2,6.2,prob1,0.392708308075843,0.366417176244713,0.399795142919042,0.430107142671437
2,6.2,prob2,0.195858685173919,0.176752299072783,0.203356084171102,0.226836596884932
2,6.3,prob0,0.408132133143557,0.362947046587993,0.391431713771896,0.419445779877321
2,6.3,prob1,0.393748009148646,0.370491502842212,0.40056723391745,0.428511196753559
2,6.3,prob2,0.197147195801133,0.178551475818058,0.204841843720606,0.226506738621802
2,8.9,prob0,0.341503417533369,0.314962194174112,0.338349568611384,0.372169542103758
2,8.9,prob1,0.417325992895454,0.380180398952566,0.415105689764748,0.436030310941567
2,8.9,prob2,0.234509089359238,0.217267493424147,0.241415908896335,0.264205319583492
2,9,prob0,0.338914340111725,0.313210886635127,0.336376680014836,0.370512228506555
2,9,prob1,0.418090525371479,0.380129958207633,0.41529354624476,0.436143177039586
2,9,prob2,0.236104849423516,0.21894533666489,0.242996246628489,0.265623831891025
2,9.1,prob0,0.336324983985108,0.311471500077639,0.33441040144886,0.368618282518341
2,9.1,prob1,0.418843873912886,0.380067869411564,0.415411248887615,0.436248572240293
2,9.1,prob2,0.237713118614604,0.220635276587532,0.244506591496756,0.267044764819996
2,9.2,prob0,0.333735573161219,0.309744011300905,0.332417924567063,0.366560448630063
2,9.2,prob1,0.419586010228523,0.379994127293027,0.415529052470026,0.43634649050509
2,9.2,prob2,0.239333959755755,0.222337356380535,0.246107146979702,0.26846807910523
2,9.3,prob0,0.331146349221235,0.308028384900814,0.330539452327668,0.364495774951813
2,9.3,prob1,0.420316926147483,0.379981238057575,0.415921931265153,0.436436938514248
2,9.3,prob2,0.240967426476075,0.224051613562373,0.247714999595202,0.269893739427766
2,9.4,prob0,0.328557570876205,0.307888057136041,0.328567880427724,0.361761902188678
2,9.4,prob1,0.421036633601503,0.381907440899124,0.41630783135173,0.436338119046352
2,9.4,prob2,0.242613563006622,0.22702225072804,0.24933013151558,0.270677649301885
2,11.9,prob0,0.264816564937133,0.264738243258359,0.283731679752095,0.318674786448286
2,11.9,prob1,0.435539860050986,0.384000596429104,0.418638200411246,0.444145612626868
2,11.9,prob2,0.287938097219473,0.26699034524989,0.292085475757263,0.314020697710204
2,12,prob0,0.262338553564594,0.262901111408974,0.281959587736182,0.316788831992872
2,12,prob1,0.435987246290223,0.383687612451343,0.418423350018372,0.444011247483353
2,12,prob2,0.2899185751806,0.268283071491946,0.293912440173174,0.315883008017239
2,12.1,prob0,0.259868441808175,0.261287345968856,0.280439836606584,0.31489854610704
2,12.1,prob1,0.43642499354406,0.383365958602459,0.418213294144006,0.443493631001687
2,12.1,prob2,0.291911862251084,0.269580315955894,0.295451740572916,0.317751145487262
2,12.2,prob0,0.257406499638043,0.259677418707128,0.2788189113384,0.313004182256811
2,12.2,prob1,0.436853199091146,0.382942055754278,0.418073771973446,0.443931487238777
2,12.2,prob2,0.293917920504313,0.270882067581734,0.29697265797796,0.319681934997263
2,12.3,prob0,0.254953005106056,0.258295303837445,0.277209007936334,0.309370072889428
2,12.3,prob1,0.437271976936429,0.382771472095352,0.417994705005109,0.443363899487792
2,12.3,prob2,0.295936701477343,0.27301171437676,0.298676704277735,0.321637988949705
2,14.9,prob0,0.194989810523297,0.212181442880869,0.234329244640371,0.273693021384156
2,14.9,prob1,0.445330416127231,0.371400535023773,0.414905725622905,0.458050882737414
2,14.9,prob2,0.352614599162507,0.306944543542552,0.345810198861522,0.376113912095602
2,15,prob0,0.19285903960839,0.210538969827993,0.232880505162417,0.272537762979448
2,15,prob1,0.445550412609351,0.370888698350594,0.41448474597725,0.45893658642189
2,15,prob2,0.354942198589542,0.308473047999451,0.34804349313471,0.378857874332691
2,15.1,prob0,0.190742973159724,0.208904412783651,0.23159396297417,0.271387948172686
2,15.1,prob1,0.445765164136674,0.370372498183132,0.414211737547595,0.459822146608079
2,15.1,prob2,0.357279535525537,0.310062454259604,0.350284757698486,0.381612958479509
2,15.2,prob0,0.188641755254105,0.207277839357262,0.230314554590163,0.270243491470184
2,15.2,prob1,0.445974832191494,0.369852087502458,0.414183201194039,0.460707569908265
2,15.2,prob2,0.359626455210016,0.311658089913563,0.351928538213589,0.384378932813717
2,17.9,prob0,0.137893989807117,0.165561566916529,0.190790414373232,0.241063427740675
2,17.9,prob1,0.450329434646233,0.346813335810996,0.409507008681822,0.471176362532339
2,17.9,prob2,0.425962549782056,0.351902432675803,0.405968361748585,0.449585416316288
2,18,prob0,0.13624404460838,0.164062338168909,0.189397144539248,0.24003575546988
2,18,prob1,0.450465221892813,0.345885047588807,0.409256111002691,0.471374296777566
2,18,prob2,0.428502694298378,0.353428959406204,0.408304711076281,0.45255525018538
2,18.1,prob0,0.134610660694246,0.162573968677827,0.188084533857219,0.239011177966943
2,18.1,prob1,0.45060079216649,0.344957615188503,0.408985396870982,0.471571998668528
2,18.1,prob2,0.43104674156095,0.354958496219097,0.410545554150475,0.455528631744589
2,18.2,prob0,0.132993793024021,0.161096462317622,0.186778963821157,0.237989652877838
2,18.2,prob1,0.450736252682922,0.34403119658624,0.408872841744625,0.471769583511837
2,18.2,prob2,0.433594501161366,0.356491010581507,0.412790201689322,0.458505273735177
2,18.3,prob0,0.131393378773282,0.16032985180924,0.18548041821336,0.231613157560597
2,18.3,prob1,0.450871676730011,0.347559728818087,0.408857475474327,0.470803608057477
2,18.3,prob2,0.436145801204375,0.35830801904556,0.415038548921223,0.459329806269386
3,0.0985545,prob0,0.657860094924743,0.743835392161462,0.78726152317525,0.827308777497017
3,0.0985545,prob1,0.249623503340228,0.144332648252902,0.175647693399507,0.218899232850936
3,0.0985545,prob2,0.0832129872412466,0.0212893386900716,0.0367641454113488,0.0590751993899676
3,0.131406,prob0,0.658348777985189,0.743531649163975,0.786838527846866,0.826703330660575
3,0.131406,prob1,0.249414419024991,0.144807824534952,0.175944188072327,0.219021496242893
3,0.131406,prob2,0.0830435324013442,0.02139704706671,0.0369028408404988,0.0591514057124112
3,0.1642576,prob0,0.658837122972734,0.743215455956767,0.786377992075571,0.826096206072115
3,0.1642576,prob1,0.249205452880544,0.145284300341128,0.176237857918554,0.219143809752182
3,0.1642576,prob2,0.0828743920480094,0.0215052886094387,0.0370420547449272,0.0592277046116918
3,0.1971091,prob0,0.659325120135417,0.742899007575664,0.785916730714109,0.825487406887702
3,0.1971091,prob1,0.248996609315394,0.145762073380416,0.17653191234272,0.219266173673451
3,0.1971091,prob2,0.0827055686350149,0.021614064976888,0.037181787765666,0.0593040961038548
3,0.2299606,prob0,0.659812761347762,0.742582302154464,0.785454742378318,0.824876931217832
3,0.2299606,prob1,0.248787892304576,0.146241145121589,0.176826352671082,0.219388589916503
3,0.2299606,prob2,0.0825370639550248,0.0217233787279009,0.0373220416547725,0.0593805810871286
3,0.2628121,prob0,0.660300034268462,0.742265338465357,0.784983039760736,0.824264779505754
3,0.2628121,prob1,0.248579307880966,0.146721515006669,0.177121179423478,0.219511060501643
3,0.2628121,prob2,0.082368881161937,0.0218332320060227,0.0374628175841024,0.0594571604081941
3,0.2956636,prob0,0.660786923930947,0.741948114966494,0.784471780760145,0.823650952672962
3,0.2956636,prob1,0.248370863446251,0.147203181910483,0.177416393204285,0.219633587916523
3,0.2956636,prob2,0.0822010242181391,0.0219436268690097,0.0376041165705772,0.0595338350893181
3,0.3285151,prob0,0.661273412845653,0.741630629811592,0.7839596240092,0.823035452110126
3,0.3285151,prob1,0.248162567718819,0.147686144151904,0.17771199470003,0.219756175100872
3,0.3285151,prob2,0.0820334978577667,0.0220545652896913,0.0377459394785098,0.0596106063233943
3,0.3613666,prob0,0.661759481101015,0.741312880859491,0.783446570492592,0.822418279667943
3,0.3613666,prob1,0.247954430682295,0.14817039950517,0.178007984677017,0.219878825431341
3,0.3613666,prob2,0.0818663075506177,0.0221660491568626,0.037888287021966,0.0596874754690045
3,0.3942181,prob0,0.662245106463195,0.740994865683655,0.782936749857856,0.821799437647911
3,0.3942181,prob1,0.247746463534728,0.148655945211291,0.178304363978957,0.220001542706485
3,0.3942181,prob2,0.0816994594667158,0.0222780802762051,0.0380311597671631,0.0597644440455015
3,0.4270696,prob0,0.66273026447456,0.740676581581608,0.782476134298526,0.821178928793008
3,0.4270696,prob1,0.247538678638418,0.149142777989551,0.178601133524609,0.220124331131858
3,0.4270696,prob2,0.0815329604415178,0.0223906603712391,0.0381745581349038,0.0598385514335539
